Mean_SNR,STD_SNR,Kurtosis_SNR,Skewness_SNR,Class
128.3754181,67.90264793,-0.17733482399999997,-0.673350674,1
14.74916388,47.31498689,3.201231706,9.087746535,1
34.89799331,72.41539612,1.9131658619999998,2.162583529,1
50.21655518,67.85578175,1.280288544,0.646120509,1
17.114548499999998,46.86283003,3.070346153,9.405187883,1
80.95568562,61.02445266,0.73754137,0.21772231,1
2.406354515,17.22583887,9.008724198,93.2805985,1
58.32692308,64.92494492,1.5069156940000001,1.256135437,1
61.43645485,66.93227852,1.363742553,0.809833128,1
32.36287625,63.92381879,1.95999445,2.637734683,1
26.87625418,57.57231664,2.250798135,4.096560177,1
30.22742475,70.48327051,2.201154709,3.3033305289999997,1
38.00501672,62.44372697,1.8438193669999998,2.581170151,1
64.13628763,75.11738186,0.92067286,-0.302759175,1
32.83026756,63.10692302,1.98200815,2.8987983610000003,1
39.58528428,75.5334114,1.7061018559999999,1.403351821,1
18.06270903,53.97153573,2.910393188,7.087740461,1
3.737458194,24.97697203,7.24159125,54.59931547,1
19.95568562,49.66663661,2.8709925110000003,8.138785645,1
58.58444816,69.14749922,1.226661999,0.459215959,1
17.64966555,50.45689417,3.2417807460000003,9.855860025,1
5.538461538,29.14683205,6.1379653979999995,39.54969006,1
30.01421405,61.72483685,2.07361136,3.256666281,1
26.14966555,57.48025842,2.216428138,3.905750406,1
74.5041806,66.06109073,1.133358675,0.41006494200000004,1
6.22993311,28.87019398,5.413000022,31.27126452,1
18.09531773,49.19678537,3.038336624,8.807048962,1
6.113712375,32.53460385,5.708073226000001,32.67639852,1
73.95819398,63.18079323,0.997992772,0.525573228,1
109.97826090000002,81.27119963,0.019015878,-1.1243622690000001,1
87.69648829,84.46670608,0.47321325299999994,-1.090533639,1
2.613712375,15.02961222,8.938616437,104.88556159999999,1
52.80518395,74.92169607,1.3083825740000001,0.520161698,1
5.079431438,28.2171977,6.167735352,39.38260309,1
149.777592,65.43616742,-0.331612418,-0.497152087,1
17.25752508,54.34239494,3.19287929,9.012004353,1
62.85033445,78.48118349,1.0982176890000002,-0.035242971,1
7.795150502,36.43033866,5.034399818,25.2891414,1
43.88461538,71.64244924,1.641698775,1.4393392269999998,1
111.43729099999999,97.07281986,-0.07671805,-1.715076049,1
22.13545151,55.67129143,2.36442332,4.150410047,1
2.153846154,19.59876993,9.595103422000001,94.06356535,1
2.991638796,22.14749728,8.2024656,71.18111082,1
5.835284281,32.48445153,5.952619614,35.45531705,1
31.56020067,64.44251973,1.89372216,2.2442641340000002,1
34.64548495,69.53253903,1.663044173,1.066220886,1
18.10117057,54.33182421,2.97848891,7.47002421,1
3.821906355,22.88317477,6.702945631,48.02882827,1
35.50250836,69.73682607,1.586333182,0.790308618,1
77.04180602,66.903739,0.627086736,-0.290638787,1
40.30100334,71.85159617,1.54733821,0.97463544,1
9.025919732,38.06237396,4.638705859,21.56844746,1
19.73578595,51.84946138,2.6790949019999997,6.209272718999999,1
20.89464883,54.02381432,2.580942125,5.568507205,1
89.38294314,65.7849098,1.010050723,-0.050717106,1
13.98913043,48.57136992,3.5607905339999997,11.61026227,1
9.288461538,39.60656723,4.651450959,21.28355403,1
22.29598662,54.16160339,2.518365045,5.511305397,1
70.99665552,72.37353164,0.963634078,-0.246372287,1
53.37040134,64.76350670000001,1.2940915020000001,0.83847887,1
80.79096990000001,54.64416469,1.346399735,1.2123205190000002,1
9.785953177,38.6297839,4.569072108,21.41290064,1
123.7115385,93.41866189,0.010348421,-1.5677302,1
86.35367893,93.17431336,0.476516327,-1.40644635,1
10.80100334,41.48639458,4.401306006,19.3159248,1
139.41973240000002,79.19855290000001,-0.056566566,-1.405542127,1
94.38043478,54.493793200000006,1.310102109,1.083522105,1
88.72324415,57.10776788,1.168896762,0.945171619,1
13.60033445,45.77443021,3.724953771,13.49530196,1
33.94899666,65.00634063,1.865206671,2.211822965,1
34.17140468,63.34727943,1.940723222,2.7494749560000002,1
55.12458194,81.09780027,1.123216083,-0.246585138,1
6.849498327999999,33.24509808,5.368737399,29.40634735,1
32.74665552,71.67957684,2.01051251,2.512631143,1
24.4506689,55.109044299999994,2.364656521,4.773116366,1
13.19063545,42.67672812,3.8179631769999998,14.92776886,1
32.72324415,65.51169439,1.854559768,2.127182323,1
6.324414716000001,30.15531322,5.377667442000001,30.41432407,1
79.29264214,107.43182320000001,0.640118738,-1.550670386,1
105.98327759999998,74.74201821,0.676139895,-0.831068872,1
85.08193979999999,51.93820268,1.606605083,2.398179238,1
12.81020067,42.5175934,3.5506246310000003,12.28484441,1
67.40886288,70.02635114,0.932696412,0.101681022,1
23.45150502,61.99321753,2.591523524,5.33872771,1
16.5777592,40.84932105,3.1399490169999997,10.35582939,1
85.35367893,72.13412694,0.890621628,-0.255434123,1
9.387959866000001,40.42028352,4.427581883,18.70914104,1
15.50334448,46.96505663,3.1095002469999997,8.689941472000001,1
123.46739129999999,67.9385403,0.356264573,-0.855169937,1
10.47324415,37.65867371,4.484587493,21.20672607,1
62.463210700000005,77.51439278,0.913483452,-0.483853847,1
75.80016722,69.46730686,0.9633706870000001,0.015395832,1
110.5510033,58.82409502,0.5260486999999999,-0.12743990800000002,1
53.87040134,69.74477427,1.2623365290000002,0.582910557,1
13.99665552,46.64198651,3.399783106,10.556755800000001,1
59.46070234,66.25276642,1.262784744,0.8329442429999999,1
108.5443144,66.54038336,0.381339773,-0.8169971090000001,1
25.73578595,59.32650507,2.090990129,2.8705764439999997,1
61.62290970000001,70.08372282,1.108185858,0.344425534,1
81.17140468,71.76757742,0.718281913,-0.319615643,1
44.61789298,72.7426879,1.518847756,1.004429926,1
19.88879599,56.18345346,2.713191643,5.9122755520000005,1
168.8712375,70.90820395,-0.588690802,-0.977318435,1
146.5334448,82.5792194,-0.307349352,-1.3343664020000001,1
7.137123746,32.5333314,5.202977927,27.79875759,1
99.57274247,71.98993491,0.588580234,-0.577556703,1
85.35953177,69.03638831,0.689293279,-0.20226196300000002,1
41.74331104,70.71289043,1.682642485,1.705525714,1
74.60535117,74.77609681,0.936863413,-0.18763985100000002,1
37.44732441,65.84515941,1.745324901,1.976719986,1
57.37709029999999,71.16328516,1.128142114,0.326350843,1
76.30100334,74.62417341,0.76994675,-0.412583924,1
70.02424749,75.51020605,0.657816929,-0.6972718659999999,1
1.968227425,15.64849017,10.89582749,141.2183778,1
4.969063545,28.09762388,6.30901557,41.32863565,1
15.60702341,44.83227103,3.389806746,11.4423978,1
18.2090301,48.39321021,2.978548907,8.379486886,1
64.21153846,71.33698985,0.8733370890000001,-0.18606835,1
71.54347826,65.80815293,0.9687166340000001,0.23007418,1
49.28093645,63.74260797,1.370528004,1.24061254,1
132.91638799999998,74.26902220000001,-0.045378657,-1.4278078859999999,1
45.02508361,61.51146158,1.5146712469999999,1.7201265940000001,1
67.45150502,67.14417042,0.905511422,0.064849717,1
54.909698999999996,63.33776478,1.284396079,1.033337818,1
98.51086957,55.03245363,0.9710898109999999,0.311751619,1
63.05685619,68.15125646,0.959817288,0.093260148,1
20.06187291,50.06538719,2.853919688,7.851461412000001,1
8.37541806,34.43590378,4.81411156,23.64356824,1
22.63461538,50.46831954,2.6695802669999997,6.700530685,1
21.26839465,55.18975207,2.694901588,6.32777355,1
8.230769231,34.77594683,4.652341839,21.98788225,1
60.44230769,75.02874042,0.956489778,-0.45618080200000005,1
123.62207360000001,68.76162825,0.047998738,-0.562968091,1
174.34615380000002,58.72705339,-0.730653265,-0.345934684,1
12.9180602,45.51209889,3.8440901989999996,14.17831992,1
33.96906355,57.58216360000001,1.8547763659999998,2.854586345,1
24.16471572,52.68055869,2.568707824,6.157233382,1
29.98327759,63.656462399999995,2.015494316,2.8081822819999998,1
24.12040134,58.04411497,2.402478393,4.550779232,1
25.33862876,58.64148953,2.489473517,5.13537017,1
14.87541806,51.60765315,3.4896114689999997,11.00583174,1
7.923913043,36.50514322,4.989840603,24.55495368,1
19.86956522,48.10822224,2.9861135360000004,9.016917648,1
6.678093645,33.88082925,5.544940948,30.75366297,1
21.05602007,52.51075098,2.808475775,7.36393609,1
11.09698997,39.26471721,4.352119246,19.88382492,1
9.411371237000001,39.40788342,4.610876928,21.09971602,1
33.77508361,62.58116133,1.934401436,2.708354791,1
78.95903009999999,71.68441027,0.641440979,-0.533831405,1
110.4816054,73.16368804,0.02967964,-0.9828383890000001,1
1.678093645,12.54567128,12.57411112,204.9312164,1
2.321906355,13.56050069,9.548849097,126.3620126,1
11.53093645,41.78778461,3.977771438,15.77593481,1
19.06939799,51.18329936,2.9669367839999996,8.228683085,1
25.295150500000002,55.10848841,2.403071004,5.152959243,1
5.211538462,29.25255443,6.0389386179999995,37.19579402,1
17.56103679,46.31627985,3.260513515,10.76072703,1
9.043478261,38.01838733,4.782036575,22.81484998,1
10.9916388,39.85653533,4.129749315,16.8947223,1
3.4556856189999996,23.11471052,7.721696559,62.95571139999999,1
31.38628763,51.3579928,2.2790806580000003,5.406194859,1
5.870401338,30.94448195,6.0773535270000005,37.481792999999996,1
11.83862876,41.62505693,3.744950977,13.44407137,1
24.42558528,56.14698205,2.569968811,5.957913098,1
9.943979933,36.45542069,4.313502987,19.5970402,1
13.50501672,40.72639939,3.618600533,13.81501337,1
129.2725753,78.3817151,-0.40750986200000006,-0.8530609,1
135.60618730000002,82.11909898,-0.461862745,-0.940914998,1
81.03177258,83.94864647,0.5392202460000001,-1.097402939,1
64.67307692,79.94760603,0.8478933479999999,-0.644391325,1
34.32943144,61.62832415,1.9640034690000001,3.0795039139999996,1
32.16638796,69.39900803,1.958864828,2.286999481,1
66.96070234,69.38765343,0.9697901590000001,0.087332541,1
37.71822742,60.37915349,1.587916839,1.760934929,1
2.370401338,18.10321837,9.198938946,94.39367647,1
13.47993311,46.38506238,3.515557748,11.37696003,1
2.649665552,21.38761187,8.520891954,74.55435958,1
43.76839465,65.72739922,1.5688930719999998,1.573680409,1
61.63712375,79.82574307,0.853404387,-0.7567148440000001,1
18.81354515,48.79091132,2.9266899,8.283776651,1
79.75585284,71.3531698,0.850185387,-0.437195641,1
38.41555184,74.85070129,1.65388229,1.135716924,1
55.08277592,63.57774324,1.2530408640000001,1.0006208079999999,1
85.21571906,72.5315774,0.536083971,-0.47941584600000003,1
63.80100334,82.60621337,0.928496758,-0.63564034,1
2.4205685619999997,17.79649579,10.40307237,118.62980630000001,1
4.964882943,26.22708468,6.7113900420000006,47.79428822,1
6.372909699,30.53548955,5.800805953999999,35.71707507,1
10.89715719,43.53292636,4.223892139,17.13286417,1
8.422240803,38.71216751,4.747951339,21.65644713,1
39.47993311,62.31246459,1.826541499,2.669156358,1
146.75,65.58762074,-0.315211897,-1.099970877,1
37.99916388,65.91602415,1.70029174,1.822946206,1
36.48996656,66.52720217,1.825383751,2.138702083,1
60.4222408,72.82610759,0.7532376740000001,-0.8257490340000001,1
75.96655518,79.82689603,0.6940736959999999,-0.785507585,1
15.89381271,46.54646251,3.3645827319999997,11.32737864,1
160.0602007,64.27281465,-0.517588654,-0.495718524,1
30.02090301,57.02494963,2.168780599,4.052715131999999,1
7.834448161,33.66162057,5.091572704,26.912282799999996,1
24.43896321,55.44445339,2.351378114,4.689224745,1
38.47658863,60.54986574,1.7247593430000001,2.405349384,1
3.227424749,21.64833987,7.465669545,59.38975335,1
15.68478261,43.57830536,3.5071074230000003,12.85577905,1
121.6998328,43.77870048,0.667756531,0.631393344,1
13.18979933,43.06308971,3.62716438,12.93496762,1
8.848662207,37.14060341,4.6683279760000005,22.05090084,1
25.4590301,53.41195512,2.3924367330000003,5.294008356,1
40.99080268,65.26929614,1.594013226,1.329665473,1
4.023411371,26.49849091,7.266544832,54.36523773,1
8.838628762999999,35.74526485,4.747143321999999,23.58408639,1
7.903846154,33.39096395,4.98750327,26.18417008,1
41.12123746,62.00958377,1.7353780069999998,2.354386452,1
72.13712375,64.50498096,0.992518955,0.27588470600000004,1
8.919732441,38.631419,4.759727192,22.49828411,1
78.95652174,60.87601674,0.791637356,0.36016054700000005,1
23.47324415,56.76133912,2.425321018,4.7363999660000005,1
96.62374582,76.1665942,0.177274113,-1.079098331,1
10.98913043,43.42229498,4.03619268,15.33900629,1
84.11705686,59.36708836,0.901047513,0.556315962,1
5.614548495,31.35826139,6.01544618,36.39483966,1
149.0702341,47.63991978,0.23740281800000002,0.127258449,1
35.83277592,59.02865182,1.636345601,1.87668367,1
5.8478260870000005,32.38437503,6.0350061120000005,36.50005897,1
17.67391304,50.81199219,3.1611997389999997,9.063753072999999,1
7.302675585,34.96133114,4.915369256,23.49618778,1
39.25668896,75.04544998,1.7615307709999999,1.581032314,1
19.77006689,53.06667233,2.845032052,7.349543447,1
83.55351171,66.13780065,0.591620177,-0.34197344799999996,1
72.12541806,70.63552397,0.9888477609999999,0.136513894,1
30.52759197,64.81415476,2.046183865,2.869000677,1
7.443979933,30.92948673,4.988605266,26.94509399,1
48.70317726,79.71055303,1.438187229,0.49149462,1
11.89882943,40.50751157,3.792163135,14.48240675,1
5.673076922999999,29.8217555,5.710553506,33.34432509,1
12.45986622,44.0085606,3.882441397,14.73798107,1
19.4264214,50.23405523,2.93287445,8.147740657,1
3.89632107,23.76468291,7.015481231,53.4797851,1
7.2441471570000004,33.69733856,5.030901897,25.30380968,1
5.266722408,29.73309243,6.0623922089999995,37.52970269,1
3.232441472,23.99180081,7.844198726,62.8136825,1
16.02173913,48.2379435,3.329346352,10.627939699999999,1
11.13377926,42.44552475,4.089118083,16.22271112,1
3.480769231,24.7504697,7.434577733999999,56.24746889,1
3.89548495,26.66781181,7.326969664,54.73208775,1
127.9431438,72.76456821,0.067914638,-0.82641302,1
27.23829431,59.92469554,2.167198236,3.4831756,1
110.0434783,70.86350898,0.078696343,-0.926748337,1
10.42307692,39.22450521,4.292418507,18.91628759,1
1.9857859530000002,15.98506719,12.0950323,159.53237439999998,1
9.819397992999999,37.322007799999994,4.36065288,19.96643129,1
81.92056856,75.56270212,0.7382756659999999,-0.49983184700000005,1
75.03010033,68.23007823,0.6342300439999999,-0.405640647,1
102.0443144,73.94695882,0.17534749,-0.786496017,1
76.1722408,70.16131984,0.721065608,-0.379067424,1
110.56438130000001,63.80673449,0.460033325,-0.8288694879999999,1
59.44230769,74.58521321,1.052285558,-0.13187565699999998,1
111.4397993,76.77187173,0.011576798999999999,-0.956620612,1
1.56187291,16.08610873,11.21768179,132.68923049999998,1
172.7959866,62.64608493,-0.771858777,-0.303492808,1
164.86622069999999,74.20219256,-0.66856932,-0.7368558759999999,1
9.563545151,39.14880465,4.3725557539999995,18.70708369,1
70.34949833,59.35442768,1.112250227,1.109907849,1
134.4540134,73.19321152,-0.132138131,-1.1879048220000001,1
8.474916387999999,33.74887893,4.537529421,20.98387016,1
66.14130435,72.69047818,0.956281866,-0.030934891000000003,1
43.06103679,77.7114579,1.547073788,0.7907522570000001,1
61.60451505,75.61451666,0.983834469,-0.21133520000000003,1
61.26755853,65.15805572,1.226451381,0.7225503329999999,1
120.5802676,82.76088423,-0.07642982200000001,-1.144676545,1
31.65551839,64.225903,1.9659836169999998,2.714476897,1
115.0877926,67.63569157,0.271929916,-1.058554569,1
63.62123746,70.90011003,0.893259578,-0.045685132999999996,1
170.8051839,73.20665078,-0.986562774,-0.182697952,1
41.02926421,61.38217072,1.671837539,2.19206705,1
9.261705686,40.53953731,4.344251431,17.54486233,1
30.02173913,53.40027929,2.135822594,4.428893663999999,1
14.42725753,44.24130653,3.6217981939999997,13.17412781,1
9.080267559,35.21216504,4.561970168999999,21.33031538,1
20.08277592,50.20165693,2.9971847910000005,8.591174008,1
22.97993311,52.08142196,2.719680049,7.064026397,1
3.465719064,23.74138806,8.109397541,69.62443497,1
5.142140468,27.71320267,6.052581482000001,38.39563433,1
22.73327759,49.30776594,2.7160956539999996,7.546922134,1
10.12792642,36.07896657,4.266206486000001,19.18914597,1
31.60033445,56.3347686,1.946267405,3.3370898760000003,1
55.34448161,76.40069994,1.310040698,0.43827238799999996,1
70.27173913,64.29044596,1.103161105,0.564051451,1
51.72408027,77.90452172,1.173436443,-0.14022268,1
1.336956522,12.14258952,15.41355777,267.4616709,1
83.16555184,74.95004591,0.36309980000000003,-0.913096345,1
34.37876254,58.76396454,1.994729884,3.431100491,1
21.51839465,54.84521085,2.694580166,6.3625074,1
103.80602009999998,85.64720648,0.09544449599999999,-1.3582479180000002,1
43.13963211,73.72644276,1.4457043680000001,0.639399179,1
132.9749164,81.56521309,-0.241343492,-1.153211203,1
36.60117057,69.39530238,1.6395011290000001,1.190621873,1
59.63795987,66.73332239999999,1.0254262790000002,0.289485279,1
113.70903009999999,85.28956551,0.027521155,-1.326408834,1
30.06270903,63.07054166,2.00610609,2.8410176810000003,1
6.727424749,34.66421753,5.413840112000001,29.12908212,1
44.4180602,74.49418604,1.570768475,1.119029808,1
68.50919732,73.32304079,0.8646188890000001,-0.250095965,1
121.9481605,58.3881086,0.133757365,-0.185312647,1
42.76086957,69.85515119,1.661062281,1.6363287919999998,1
57.03010033,69.47520019,0.760626391,-0.7645080609999999,1
11.77090301,43.12480166,3.988348105,15.50156328,1
50.63545151,77.10642353,1.1857106590000002,-0.176323017,1
14.18478261,46.45021216,3.6255858410000004,12.56844415,1
55.11705686,78.71689256,1.095747702,-0.249699465,1
9.305183946,40.88624819,4.558381807,19.87311879,1
10.62123746,34.36608712,3.99602883,17.93412246,1
85.00083612,88.00389072,0.45129296,-1.382968547,1
72.07190635,90.42475861,0.6748347570000001,-1.265329058,1
89.82859532,65.49455454,0.298354635,-0.20786216600000001,1
151.7140468,75.04943858,-0.210533461,-1.278222193,1
23.41053512,53.20625786,2.5215805980000003,5.8078190229999995,1
7.170568562000001,31.28802976,5.358360596,30.12281883,1
84.49247492,75.77417014,0.527439516,-0.783823003,1
3.3979933110000005,23.41805172,7.422643976,57.07679546,1
18.45568562,48.07265832,2.88862751,7.9199221810000004,1
112.58361200000002,58.80159542,0.404615957,-0.285589629,1
24.64882943,59.74015997,2.418380651,4.698620698,1
59.05936455,62.9745714,0.7779765820000001,-0.332222475,1
30.545150500000002,67.31738932,2.0764768719999998,2.784666764,1
3.495819398,22.39010657,7.049415651,52.54249613,1
32.34949833,70.7606304,2.042045117,2.616414876,1
17.65133779,51.75294741,2.911072145,7.270132747999999,1
0.870401338,13.42366353,16.45809591,278.58079419999996,1
4.243311037,26.74649035,7.11097787,52.70121754,1
158.05434780000002,80.74958954,-0.632420568,-0.9270009140000001,1
108.2700669,76.74236842,0.094011155,-0.9303885709999999,1
31.11371237,61.43043034,2.078894826,3.4512851889999996,1
105.4205686,81.1169902,0.30389763399999997,-1.00595417,1
29.76337793,55.51502581,2.237916195,4.720125169,1
36.72993311,55.21717361,1.8813709440000002,3.452531543,1
30.66722408,56.18289796,2.164494779,4.226554637,1
27.79347826,57.33218925,2.237568854,4.322240734,1
6.075250836,28.52613112,6.007198672,39.50849172,1
10.77675585,43.60001183,4.002470455,14.6379967,1
12.61622074,42.82000171,3.663286652,13.10299744,1
7.617892977,34.7942156,5.18946858,27.10132095,1
28.45568562,59.5971471,2.178404057,3.8908777210000003,1
11.82023411,41.82490927,4.0598781189999995,16.38369186,1
76.10953177,69.86918409,0.549788835,-0.43151001,1
85.52508361,59.23094254,0.778190103,0.460438719,1
89.77257525,59.61187271,0.624629697,0.209515757,1
31.590301,59.16753358,2.168063783,4.049629529,1
18.963210699999998,50.77822774,2.936072285,8.017277145,1
28.63043478,57.64589352,2.326077732,4.983662743,1
82.66806020000001,56.17240259,1.10293196,1.344280427,1
39.32107023,57.86802183,1.915499225,3.436956618,1
34.71237458,60.90250074,1.695998119,1.877171635,1
46.1680602,64.45307087,1.2958626709999999,0.834444663,1
9.20735786,38.48807068,4.360677127,18.18669766,1
138.19565219999998,49.30449566,0.39386745799999995,0.097969341,1
23.81856187,59.16786129,2.556585025,5.325152029,1
13.01003344,43.25360657,3.6053541680000003,12.75469908,1
74.89297659,75.50350665,0.980612921,-0.325103855,1
54.62290970000001,72.11001056,1.178471312,0.21159958,1
24.60702341,48.90039447,2.374916068,5.515552218,1
6.221571906,32.21045816,5.573565234,31.30181946,1
16.34698997,49.72199468,3.224441853,9.602500249,1
15.68896321,49.03127026,3.2221887810000003,9.373178747,1
13.22324415,45.97866847,3.671067312,12.68406398,1
19.62123746,52.69914785,2.7581867019999997,6.734941421,1
83.18478261,67.03781543,0.594073738,-0.202539391,1
26.01505017,52.61960201,2.3457102709999997,5.245282211,1
88.47909699,52.04029887,1.041177855,1.1388787040000001,1
29.35785953,53.54959596,2.16305729,4.541288237,1
84.56438127,53.161095200000005,1.072975801,1.020764455,1
91.29013378,69.05636254,0.340408565,-0.469912114,1
23.04264214,51.41679014,2.58429066,6.33090683,1
16.59949833,48.08467969,3.2322533410000003,10.05964267,1
16.60869565,53.46329086,3.32919873,9.888894413,1
44.23829431,60.27744581,1.435925521,1.5288945919999999,1
49.52759197,75.23797301,1.1145725640000002,-0.362441344,1
13.64046823,44.85399392,3.295240995,9.897836526,1
23.87876254,58.60093642,2.537109123,5.423575043,1
20.06521739,57.27304281,2.790383453,6.395328509,1
15.17976589,50.88779011,3.24987218,9.113489622000001,1
13.02508361,44.70222219,3.4854968680000002,11.09146294,1
21.49665552,55.045260999999996,2.390368408,4.292564197,1
6.147157191,33.17955737,5.643942499,31.48066694,1
34.35451505,59.02645009,1.850542127,2.812553835,1
14.76588629,48.89760005,3.550238297,11.74713975,1
163.5769231,45.86972539999999,-0.180266075,-0.464227987,1
148.86956519999998,64.92165108,-0.075444948,-0.707474459,1
8.618729097000001,37.63330976,4.687512869,21.72060286,1
36.20234114,65.77644714,1.649390041,1.5586902619999998,1
178.0158863,55.48960174,-1.5018647630000002,2.1438485640000002,1
56.56354515,76.74473482,1.142132668,0.006204286999999999,1
23.12876254,53.42839870000001,2.5712873380000003,6.062639089,1
54.32608696,76.11726797,0.993078221,-0.563096101,1
10.48578595,42.3903342,4.2319654710000005,17.19117815,1
92.30769231,67.40200845,0.5366854839999999,-0.245252644,1
10.14046823,37.15085402,4.034846654,16.83663613,1
6.898829431,30.63443914,5.769658132000001,35.77648585,1
11.1638796,40.07797458,4.024834632,16.18292524,1
74.39464883,77.08591896,0.86353316,-0.423537357,1
20.28428094,58.350524699999994,2.769052204,6.156350177999999,1
14.10367893,47.47480536,3.513019199,11.30599897,1
102.9841137,74.67973257,0.12298678,-0.855435414,1
92.89297659,79.81795917,0.45220617799999996,-0.9240164190000001,1
60.77508361,74.20072714,0.878393345,-0.43159937200000004,1
108.5802676,79.64975218,0.026774705,-1.129047672,1
170.8595318,61.85071034,-0.735534604,-0.07024470299999999,1
113.02424750000002,76.25646689,0.13200448,-0.8968557420000001,1
34.217391299999996,64.41764776,1.718283135,1.680739323,1
173.4272575,58.59054302,-0.935188481,0.261596437,1
130.99414720000001,68.19592912,-0.354234547,-0.618922262,1
4.275919732,24.92314183,6.489325841,44.29654047,1
103.25083609999999,74.18175021,0.141825369,-0.778827618,1
39.68561873,70.81057089,1.7149427130000001,1.618266353,1
93.25752508,74.66304845,0.427270153,-0.714515922,1
31.31270903,59.54490904,2.096319587,3.6841038580000003,1
67.87625418,68.76363766,1.106782156,0.294261238,1
81.69397993,75.80030090000001,0.7968667970000001,-0.44856087200000005,1
79.77926421,70.61322253,0.457164795,-0.652009171,1
57.13043478,69.03956292,1.317854382,0.817816318,1
61.213210700000005,71.02359959,1.225225465,0.487256339,1
1.289297659,11.07083845,16.43405227,314.1971868,1
14.98996656,49.5971217,3.495529187,11.30174349,1
4.572742475,26.34363649,6.664689108999999,47.24653221,1
2.818561873,16.53630919,8.304640887,85.44758983,1
70.40301003,71.44184990000001,0.20044232,-1.644414315,1
5.550167224,29.8579131,6.281987155,40.44384599,1
78.57859532,77.08176398,0.9166193859999999,-0.267020019,1
8.030936455,37.25241407,5.0818884010000005,25.68390631,1
4.434782609,22.20179407,5.93974728,39.7813741,1
36.16304348,67.88042313,1.514739181,0.631103897,1
6.393812709,33.97059414,5.559184745,30.62363238,1
93.91137124,71.29164631,0.605630044,-0.705783396,1
65.46822742,62.64831094,1.023811257,0.6826611359999999,1
67.12290970000001,67.46469988,0.798529409,-0.032071715,1
94.27675585,62.46036465,0.642852525,0.076265507,1
62.60618729,81.52086707,0.742935105,-1.02941432,1
98.31187291,66.73665783,0.49062084799999994,-0.5154731060000001,1
48.41137124,38.32395364,-0.184758638,-0.46676857899999996,1
29.58779264,56.46458165,1.908002243,2.859558578,1
163.4573579,76.22273527,-0.847565982,-0.824690212,1
13.30602007,51.09879601,3.6389700819999997,11.48002521,1
103.4807692,74.7888251,0.344991045,-0.869918944,1
40.31187291,66.1545436,1.526680228,1.3660223669999998,1
15.9180602,57.00312414,3.325178619,9.148155617,1
71.68561873,55.56210025,1.5013040000000002,2.0250674109999998,1
139.3862876,90.28079355,-0.31684128100000003,-1.613245125,1
38.51254181,77.83778912,1.600997903,0.7472796140000001,1
1.75083612,20.13299737,11.44233305,129.2822375,1
72.85618729,71.37776501,0.55366437,-0.602633589,1
67.61120401,89.19348876,0.7863448000000001,-1.025980246,1
74.34615385,88.4348422,0.636055191,-1.1206447640000001,1
96.08444816,109.65534509999999,0.28764197199999997,-1.874683189,1
98.92474916,76.2240538,-0.00027148200000000003,-1.051285608,1
53.85284281,32.9225058,-0.731595828,0.30930043399999996,1
126.1697324,85.58128285,-0.219283809,-1.300538953,1
0.91722408,9.776978162999999,18.28692566,417.3314348,1
161.1312709,89.00716963,-0.987236443,-0.5974304220000001,1
3.591137124,21.75438806,6.782996309,49.98373208,1
102.3795987,78.80374241,0.226568015,-1.002375994,1
73.37207358,68.73610183,0.768769532,-0.052172988,1
0.928929766,9.343990925,19.62280224,479.67096439999995,1
28.18645485,60.71798274,2.254384215,3.9354132560000004,1
34.22993311,69.79415367,1.821871545,1.8100625,1
57.21989967,79.80866106,0.9279933909999999,-0.7239144259999999,1
14.80852843,46.38263458,3.6172496919999997,12.61488438,1
82.01421405,64.45880149,0.7654058690000001,0.17302878100000002,1
21.15050167,54.93860141,2.492557473,4.843070238999999,1
39.06270903,66.3636247,1.5150082969999998,1.0109586259999999,1
92.03595318,83.91832635,0.46097980299999997,-1.01457622,1
30.91973244,77.22112569,2.111699707,2.500354436,1
91.51086957,61.85713432,0.5497033,-0.02998197,1
43.37123746,66.25060844,1.434829018,1.0558837490000001,1
144.64715719999998,59.87195856,-0.074598737,-0.321840815,1
112.7265886,60.93219266,0.326603238,0.111317135,1
110.235786,64.61505196,0.182897218,-0.5958953229999999,1
122.5083612,65.61393188,-0.05797193900000001,-0.245258513,1
2.006688963,12.96341477,10.95409368,160.6677306,1
77.91722408,73.96712868,0.565244349,-0.636362601,1
0.8486622070000001,12.92354699,16.364909,276.722213,1
42.98829431,74.76461298,1.3950157980000002,0.321894692,1
50.19899666,65.34805603,1.384786676,1.1165285059999999,1
35.036789299999995,60.97229469,1.892386101,2.849425218,1
30.84364548,58.8374963,2.188818178,4.135254568,1
1.91638796,15.28534718,12.46154934,172.4740624,1
76.28177258,85.41481529,0.66561586,-1.057323824,1
6.85451505,34.94638375,5.515590222,30.32201694,1
5.556856187,32.48842261,6.163563394,37.90210927,1
46.65050167,66.12225116,1.463560709,1.41157607,1
5.096989967,28.2178984,5.916693572000001,35.54230373,1
29.31688963,66.39636541,2.015641321,2.445002469,1
21.82107023,51.1771769,2.398916373,4.7592166030000005,1
20.368729100000003,50.43180095,2.846431489,7.865091491,1
0.993311037,11.74385011,15.18629471,264.2613703,1
9.274247492,36.46939486,4.777219591000001,24.12806091,1
23.74749164,58.85833953,2.420901795,4.698282981,1
5.27173913,28.14779266,6.09455006,39.33132707,1
36.98160535,68.9542381,1.508511427,0.623755762,1
18.38210702,45.78709981,3.0121685410000003,9.485869411,1
